account_id,customer_name,account_type,branch,transaction_type,transaction_amount,account_balance,currency
ACC06495,David Simmons,Savings,Philadelphia,Debit,3338.75,90828.440000000002,USD,,,,,
ACC06496,Elizabeth Norris,Recurring Deposit,Los Angeles,Credit,433.36000000000001,60531.580000000002,EUR,,,,,
ACC06497,Samuel Erickson,Fixed Deposit,San Antonio,Credit,4365.6999999999998,69036.220000000001,INR,,,,,
ACC06498,Ashley Wright,Recurring Deposit,Chicago,Credit,2879.27,56718.660000000003,EUR,,,,,
ACC06499,Mr. Vincent Parker Jr.,Current,New York,Credit,3699.8800000000001,459.49000000000001,GBP,,,,,
ACC06500,John Cole,Current,Philadelphia,Debit,1891.25,44240.599999999999,JPY,,,,,
ACC06501,Heather Nelson,Current,Phoenix,Debit,375.63999999999999,86203.380000000005,EUR,,,,,
ACC06502,Christine Jones,Savings,Houston,Debit,4867.5600000000004,46558.870000000003,EUR,,,,,
ACC06503,Dr. Dorothy Harris,Fixed Deposit,Phoenix,Credit,4189.6800000000003,10234.5,GBP,,,,,
ACC06504,Dustin Ryan,Recurring Deposit,San Antonio,Debit,285.38999999999999,53168.120000000003,EUR,,,,,
ACC06505,Anthony Stevens,Recurring Deposit,Houston,Debit,342.91000000000003,44501.220000000001,GBP,,,,,
ACC06506,Gregory Brown,Recurring Deposit,Phoenix,Credit,2182.6100000000001,25041.560000000001,EUR,,,,,
ACC06507,Tanya Chambers,Current,Houston,Debit,1144.3900000000001,42609.720000000001,JPY,,,,,
ACC06508,Diane Pena,Recurring Deposit,Los Angeles,Credit,254.47999999999999,32132.119999999999,USD,,,,,
ACC06509,Jeffrey Phillips,Fixed Deposit,Phoenix,Credit,1354.53,76203.720000000001,INR,,,,,
ACC06510,Tanner Underwood,Savings,Houston,Credit,4974.6599999999999,8355.7000000000007,USD,,,,,
ACC06511,Phillip Whitney,Fixed Deposit,San Diego,Credit,2021.8499999999999,72888.389999999999,EUR,,,,,
ACC06512,Brian Murray,Recurring Deposit,Houston,Credit,931.98000000000002,78847.630000000005,EUR,,,,,
ACC06513,Tara Mccoy,Savings,San Diego,Credit,1474.02,27833.630000000001,JPY,,,,,
ACC06514,Deanna Gomez,Savings,Houston,Credit,738.11000000000001,70580.139999999999,USD,,,,,
ACC06515,Taylor Mcknight,Fixed Deposit,San Antonio,Debit,3895.54,55711.809999999998,GBP,,,,,
ACC06516,Michelle Reed,Recurring Deposit,Los Angeles,Credit,3631.0500000000002,43309.769999999997,JPY,,,,,
ACC06517,Melissa Ayala,Fixed Deposit,Houston,Debit,2800.9400000000001,76651.039999999994,INR,,,,,
ACC06518,Caroline West,Fixed Deposit,Los Angeles,Debit,4107.1000000000004,11554.450000000001,EUR,,,,,
ACC06519,David Trevino,Current,Los Angeles,Credit,1076.71,64138.769999999997,EUR,,,,,
ACC06520,Dana Smith,Savings,Phoenix,Debit,3653.7600000000002,61796.089999999997,GBP,,,,,
ACC06521,Michael Russell,Current,New York,Debit,3779.79,316.35000000000002,GBP,,,,,
ACC06522,Megan Weaver,Savings,San Diego,Debit,606.94000000000005,81207.149999999994,JPY,,,,,
ACC06523,Juan Payne,Recurring Deposit,Phoenix,Credit,1966.6700000000001,53551.519999999997,JPY,,,,,
ACC06524,Brittany Rosales,Fixed Deposit,San Diego,Debit,2378.3800000000001,71233.380000000005,GBP,,,,,
ACC06525,Amanda Kelley,Current,San Antonio,Credit,2005.47,7146.4099999999999,EUR,,,,,
ACC06526,Dennis Reyes,Recurring Deposit,Los Angeles,Debit,3186.1799999999998,61469.540000000001,USD,,,,,
ACC06527,Brian Powers,Current,San Diego,Debit,1795.2,43662.07,USD,,,,,
ACC06528,Elizabeth Oneill,Savings,Chicago,Debit,3374.9200000000001,56691.959999999999,INR,,,,,
ACC06529,Ryan Chapman,Fixed Deposit,San Diego,Debit,3950.8400000000001,91425.600000000006,JPY,,,,,
ACC06530,Tyler Atkins,Recurring Deposit,San Antonio,Credit,3958.1599999999999,74710.440000000002,JPY,,,,,
ACC06531,Audrey Hill,Current,Phoenix,Debit,2275.1900000000001,73336.690000000002,EUR,,,,,
ACC06532,Shaun Garza,Savings,New York,Credit,2329.1500000000001,6645.5,JPY,,,,,
ACC06533,Pamela Russell,Savings,Chicago,Debit,467.83999999999997,14153.860000000001,USD,,,,,
ACC06534,Margaret Ramirez,Current,San Diego,Credit,2675.3600000000001,98399.470000000001,GBP,,,,,
ACC06535,Marissa Parks,Fixed Deposit,Phoenix,Credit,12.49,96924.570000000007,JPY,,,,,
ACC06536,Sara Byrd,Savings,San Antonio,Credit,1240.9000000000001,94032.389999999999,JPY,,,,,
ACC06537,Theresa Golden,Current,Houston,Credit,1759.3399999999999,66369.679999999993,INR,,,,,
ACC06538,Samuel Donaldson,Current,Phoenix,Credit,2604.5100000000002,83916.119999999995,JPY,,,,,
ACC06539,Casey Brown,Fixed Deposit,San Diego,Debit,4968.5699999999997,33340.239999999998,EUR,,,,,
ACC06540,Holly Wagner,Current,New York,Credit,1143.5799999999999,67567.770000000004,JPY,,,,,
ACC06541,Keith Gonzalez,Current,Chicago,Credit,905.49000000000001,11897.559999999999,USD,,,,,
ACC06542,Amanda Roman,Current,New York,Debit,29.77,93314.460000000006,INR,,,,,
ACC06543,Laura Burton,Recurring Deposit,Phoenix,Credit,2716.5300000000002,88687.539999999994,GBP,,,,,
ACC06544,Ian Morrison,Savings,San Diego,Debit,2958.0900000000001,62978.690000000002,EUR,,,,,
ACC06545,Jennifer Roman,Savings,Los Angeles,Debit,1256.3399999999999,71752.139999999999,USD,,,,,
ACC06546,Margaret Gaines,Fixed Deposit,Philadelphia,Debit,3615.3600000000001,22829.220000000001,GBP,,,,,
ACC06547,Elizabeth Moore,Fixed Deposit,Philadelphia,Debit,3345.96,53613.139999999999,EUR,,,,,
ACC06548,Carly Knight,Fixed Deposit,Chicago,Credit,2138.9299999999998,11786.870000000001,USD,,,,,
ACC06549,Stephen Lopez,Current,Houston,Credit,309.97000000000003,60552.730000000003,USD,,,,,
ACC06550,Nicole Hall,Savings,Philadelphia,Debit,4580.9300000000003,57378.779999999999,INR,,,,,
ACC06551,Joseph Schmidt,Recurring Deposit,San Antonio,Debit,4882.6300000000001,56172.980000000003,EUR,,,,,
ACC06552,Nancy Gomez,Savings,San Diego,Debit,2157.3499999999999,84473.339999999997,EUR,,,,,
ACC06553,Heidi Mullins,Fixed Deposit,Houston,Debit,2549.9099999999999,43759.699999999997,GBP,,,,,
ACC06554,Dennis Nguyen,Fixed Deposit,New York,Debit,2742.6199999999999,56303.480000000003,USD,,,,,
ACC06555,Elizabeth Williams,Fixed Deposit,San Antonio,Debit,1189.3699999999999,61146.43,JPY,,,,,
ACC06556,Robert Little,Recurring Deposit,Philadelphia,Credit,4227.1800000000003,22469.189999999999,JPY,,,,,
ACC06557,Haley Stevenson,Current,Houston,Credit,4715.8000000000002,67059.910000000003,GBP,,,,,
ACC06558,John Wright,Savings,Phoenix,Debit,1452.4400000000001,84602.389999999999,INR,,,,,
ACC06559,Jeremy Mann,Current,San Antonio,Debit,4821.1300000000001,28863.860000000001,EUR,,,,,
ACC06560,Sharon Perez,Fixed Deposit,Los Angeles,Credit,1148.46,34158.879999999997,GBP,,,,,
ACC06561,Joshua Martinez,Savings,Phoenix,Debit,1903.8199999999999,12891.200000000001,INR,,,,,
ACC06562,Susan Walker,Fixed Deposit,Phoenix,Credit,4542.25,62303.510000000002,INR,,,,,
ACC06563,Curtis Wilson,Current,Phoenix,Debit,2562.1100000000001,24153.259999999998,JPY,,,,,
ACC06564,Catherine Bowen,Savings,New York,Credit,1404.76,18298.610000000001,USD,,,,,
ACC06565,Craig Gonzalez,Savings,Phoenix,Debit,4943,26063.23,USD,,,,,
ACC06566,Brooke Perez,Savings,New York,Credit,4452.1899999999996,3701.1999999999998,USD,,,,,
ACC06567,Gina Swanson,Recurring Deposit,San Diego,Debit,4673.46,13318.059999999999,INR,,,,,
ACC06568,Tabitha Sampson DDS,Current,San Antonio,Debit,1184.53,31908.34,GBP,,,,,
ACC06569,Diane Ferrell,Recurring Deposit,New York,Debit,69.549999999999997,18362.709999999999,INR,,,,,
ACC06570,Adrienne Schroeder,Recurring Deposit,Los Angeles,Debit,2460.6799999999998,17254.59,JPY,,,,,
ACC06571,Cassandra Williams,Savings,Houston,Debit,4335.4499999999998,49936.589999999997,EUR,,,,,
ACC06572,Amanda Smith,Recurring Deposit,New York,Credit,1427.3800000000001,49633.339999999997,INR,,,,,
ACC06573,Jonathan Berry,Current,Philadelphia,Credit,1620.03,90858.289999999994,INR,,,,,
ACC06574,Rachel Lang,Savings,Chicago,Credit,3201.0300000000002,84634.570000000007,JPY,,,,,
ACC06575,Patrick Jenkins,Current,San Antonio,Credit,3638.3600000000001,68966.039999999994,JPY,,,,,
ACC06576,Wendy Vang,Fixed Deposit,San Antonio,Credit,4832.6300000000001,21955.48,GBP,,,,,
ACC06577,Manuel Frazier,Savings,Los Angeles,Credit,1129.6500000000001,63251.639999999999,EUR,,,,,
ACC06578,Annette Wheeler,Current,Phoenix,Credit,721.89999999999998,91881.259999999995,INR,,,,,
ACC06579,Valerie Hodge,Recurring Deposit,Los Angeles,Credit,4527.8199999999997,26484.139999999999,USD,,,,,
ACC06580,Abigail Hebert,Savings,Los Angeles,Debit,4735.5900000000001,2311.9899999999998,GBP,,,,,
ACC06581,Tamara Thompson,Current,San Antonio,Credit,1791.8900000000001,10603.950000000001,JPY,,,,,
ACC06582,George Velasquez,Recurring Deposit,San Antonio,Credit,3003.1599999999999,79838.399999999994,INR,,,,,
ACC06583,Ashley Davis,Recurring Deposit,New York,Credit,4363.9300000000003,5324.5500000000002,JPY,,,,,
ACC06584,Victoria Copeland,Fixed Deposit,San Diego,Credit,2859.1599999999999,59416.150000000001,INR,,,,,
ACC06585,Scott Mitchell,Fixed Deposit,Philadelphia,Credit,2650.3200000000002,68105.110000000001,GBP,,,,,
ACC06586,Mary Payne,Current,Phoenix,Credit,4901.7399999999998,88700.550000000003,INR,,,,,
ACC06587,Kimberly Dawson,Savings,San Diego,Credit,3341.9499999999998,23262.16,INR,,,,,
ACC06588,Sheri Snyder,Fixed Deposit,New York,Credit,951.05999999999995,18893.209999999999,JPY,,,,,
ACC06589,Steve Choi,Current,Los Angeles,Debit,2796.4000000000001,83262.809999999998,GBP,,,,,
ACC06590,David Fisher,Current,Phoenix,Credit,2617.5,89813.529999999999,GBP,,,,,
ACC06591,Mark Brewer,Savings,Houston,Credit,554.69000000000005,16722.43,EUR,,,,,
ACC06592,Barbara Graham,Savings,Los Angeles,Credit,2274.23,54308.760000000002,GBP,,,,,
ACC06593,David Henderson DVM,Fixed Deposit,San Antonio,Debit,917.99000000000001,42593,USD,,,,,
ACC06594,Aaron Lewis,Recurring Deposit,Chicago,Credit,2093.1199999999999,35727.190000000002,EUR,,,,,
ACC06595,Joan Mccall,Savings,San Diego,Debit,93.200000000000003,63412.93,EUR,,,,,
ACC06596,Lauren Madden,Current,New York,Credit,2149.5599999999999,88100.990000000005,GBP,,,,,
ACC06597,Janet Lopez,Savings,Phoenix,Credit,3304.8299999999999,90921.839999999997,JPY,,,,,
ACC06598,Laura Gonzalez,Savings,San Diego,Credit,2584.9299999999998,32158.310000000001,EUR,,,,,
ACC06599,Daniel Gay,Savings,San Diego,Credit,1569.5999999999999,73143.309999999998,USD,,,,,
ACC06600,Yvette Hayes,Fixed Deposit,New York,Debit,416.06999999999999,33200.169999999998,EUR,,,,,
ACC06601,Denise Hall,Savings,Chicago,Debit,2817.8299999999999,87760.75,GBP,,,,,
ACC06602,Samantha Rodriguez,Current,Los Angeles,Debit,1384.22,29750.889999999999,INR,,,,,
ACC06603,Anthony Reynolds,Fixed Deposit,Chicago,Credit,4822.3299999999999,31719.689999999999,GBP,,,,,
ACC06604,Charles Adams,Fixed Deposit,New York,Debit,2569.1599999999999,54057.809999999998,JPY,,,,,
ACC06605,Jessica Reynolds,Savings,San Antonio,Debit,1607.21,15824.49,GBP,,,,,
ACC06606,Mr. Mark Walker,Savings,Houston,Debit,2293.77,91258.080000000002,USD,,,,,
ACC06607,James Reid,Recurring Deposit,Chicago,Debit,3217.5100000000002,22804.740000000002,USD,,,,,
ACC06608,Natalie Perez,Recurring Deposit,Philadelphia,Debit,4380.5100000000002,72492.470000000001,USD,,,,,
ACC06609,Angel Henry,Current,San Antonio,Debit,4395.0900000000001,84446.429999999993,GBP,,,,,
ACC06610,Kristen Ashley,Recurring Deposit,Chicago,Debit,2731.52,97023.839999999997,GBP,,,,,
ACC06611,Linda Reyes,Fixed Deposit,Philadelphia,Credit,514.52999999999997,18833.759999999998,EUR,,,,,
ACC06612,Brian Green,Savings,New York,Credit,2317.6799999999998,70812.309999999998,USD,,,,,
ACC06613,Joel Thompson,Current,Houston,Debit,3613.27,98219.330000000002,GBP,,,,,
ACC06614,Thomas Perez,Savings,New York,Debit,1272.04,98312.460000000006,EUR,,,,,
ACC06615,Sandra Eaton,Current,Los Angeles,Credit,1414.5799999999999,27663.029999999999,GBP,,,,,
ACC06616,Jessica Williams,Savings,Houston,Credit,999.64999999999998,77890.350000000006,EUR,,,,,
ACC06617,Jason Sutton,Savings,Philadelphia,Credit,373.18000000000001,30353.110000000001,JPY,,,,,
ACC06618,Christopher Garcia,Recurring Deposit,Phoenix,Debit,4838.0699999999997,84890.889999999999,GBP,,,,,
ACC06619,Kenneth Rodriguez,Current,Phoenix,Credit,4882.9099999999999,49858.190000000002,EUR,,,,,
ACC06620,Emily Goodwin,Current,San Antonio,Credit,4481.5200000000004,97727.440000000002,USD,,,,,
ACC06621,Christopher Adams,Savings,Los Angeles,Credit,1767.47,69521.649999999994,JPY,,,,,
ACC06622,Kellie Rodriguez,Current,Los Angeles,Credit,933.89999999999998,4800.1499999999996,USD,,,,,
ACC06623,Andrew White,Recurring Deposit,San Antonio,Debit,471.32999999999998,69050.339999999997,GBP,,,,,
ACC06624,Jessica Lindsey,Savings,Philadelphia,Credit,1901.21,18410.740000000002,INR,,,,,
ACC06625,Catherine King,Recurring Deposit,Phoenix,Credit,334.88999999999999,66018.830000000002,GBP,,,,,
ACC06626,Thomas Webster,Savings,San Antonio,Credit,3591.6300000000001,45303.959999999999,EUR,,,,,
ACC06627,Brandon Elliott,Savings,Philadelphia,Debit,2961.73,30418.150000000001,INR,,,,,
ACC06628,Randy Garcia,Recurring Deposit,San Antonio,Debit,1357.1300000000001,35638.550000000003,EUR,,,,,
ACC06629,Scott Campbell,Current,New York,Debit,518.73000000000002,5864.6599999999999,INR,,,,,
ACC06630,Nicholas Steele,Savings,Los Angeles,Debit,816.42999999999995,9695.5499999999993,EUR,,,,,
ACC06631,Renee Weaver,Fixed Deposit,Philadelphia,Debit,146.43000000000001,89686.270000000004,GBP,,,,,
ACC06632,Sarah Kelley,Current,Houston,Credit,2032.1199999999999,83933.550000000003,EUR,,,,,
ACC06633,Jennifer Kennedy,Fixed Deposit,San Diego,Credit,3654.5,46279.080000000002,JPY,,,,,
ACC06634,Kaitlyn Lewis,Fixed Deposit,Chicago,Debit,438.77999999999997,74515.580000000002,JPY,,,,,
ACC06635,Molly Miller,Recurring Deposit,Phoenix,Credit,4833.79,49863.260000000002,EUR,,,,,
ACC06636,Amy Harris,Savings,New York,Debit,3649.0300000000002,6478.46,EUR,,,,,
ACC06637,Elizabeth Evans,Current,Chicago,Debit,3561.8699999999999,20884.189999999999,EUR,,,,,
ACC06638,Anthony Johnson,Recurring Deposit,San Diego,Debit,1234.3,63423.540000000001,EUR,,,,,
ACC06639,Andrea Alexander,Fixed Deposit,New York,Debit,2497.1999999999998,30101.66,USD,,,,,
ACC06640,Beverly Higgins,Recurring Deposit,Los Angeles,Debit,3260.0100000000002,80159.979999999996,INR,,,,,
ACC06641,Glenda Scott,Savings,Phoenix,Credit,1702.5999999999999,96087.869999999995,JPY,,,,,
ACC06642,James Rogers,Savings,Los Angeles,Debit,2162.3099999999999,55663.610000000001,GBP,,,,,
ACC06643,Marc Avery,Current,Los Angeles,Debit,1047.4300000000001,13908.120000000001,GBP,,,,,
ACC06644,Jill Johnson,Current,Philadelphia,Debit,1125.71,96382.940000000002,INR,,,,,
ACC06645,Thomas Fields,Recurring Deposit,Chicago,Debit,2804.4400000000001,55197.5,EUR,,,,,
ACC06646,Grant Stanley,Current,San Antonio,Credit,1793.28,67508.470000000001,GBP,,,,,
ACC06647,Kathryn Rose,Current,San Diego,Debit,4855.8999999999996,14720.959999999999,EUR,,,,,
ACC06648,Casey Spencer,Savings,San Antonio,Debit,3855.2600000000002,87672.880000000005,JPY,,,,,
ACC06649,Sherri Little,Recurring Deposit,Chicago,Debit,4307.8599999999997,11784.360000000001,USD,,,,,
ACC06650,Frank Benitez,Current,New York,Debit,1403.8499999999999,34661.379999999997,USD,,,,,
ACC06651,Vanessa Lee,Recurring Deposit,Houston,Debit,3722.8299999999999,56494.589999999997,USD,,,,,
ACC06652,Grace Morris,Recurring Deposit,Los Angeles,Credit,2654.3499999999999,85836.759999999995,EUR,,,,,
ACC06653,Drew Avery,Savings,New York,Credit,1652.5799999999999,51143.849999999999,GBP,,,,,
ACC06654,Dr. Brandi Bernard DDS,Savings,Phoenix,Debit,14.949999999999999,6586.3800000000001,INR,,,,,
ACC06655,Richard Frost,Recurring Deposit,Philadelphia,Credit,3304.2199999999998,2660.5999999999999,USD,,,,,
ACC06656,Julie Stafford,Current,Los Angeles,Debit,4527.4200000000001,49216.599999999999,JPY,,,,,
ACC06657,Jasmine Campbell,Recurring Deposit,San Diego,Credit,3601.4000000000001,87344.800000000003,GBP,,,,,
ACC06658,Emily Fitzgerald,Savings,San Antonio,Debit,750.78999999999996,24898.669999999998,USD,,,,,
ACC06659,Jackson Cole,Recurring Deposit,Philadelphia,Credit,1866.24,52704.849999999999,JPY,,,,,
ACC06660,Omar Wells,Recurring Deposit,San Antonio,Debit,3287.9299999999998,73861.839999999997,INR,,,,,
ACC06661,Jeffrey Collins,Current,Chicago,Credit,4737.4399999999996,74993.350000000006,GBP,,,,,
ACC06662,David White,Fixed Deposit,Phoenix,Debit,3475.5300000000002,36547.82,JPY,,,,,
ACC06663,Christopher Harris,Current,New York,Credit,2848.1300000000001,54838.120000000003,USD,,,,,
ACC06664,Courtney Harris,Current,Philadelphia,Debit,55.950000000000003,25982.02,USD,,,,,
ACC06665,Joy Coleman,Recurring Deposit,Houston,Credit,4415.5600000000004,54949.139999999999,JPY,,,,,
ACC06666,Travis Parrish,Recurring Deposit,New York,Credit,3558.5999999999999,87457.600000000006,GBP,,,,,
ACC06667,Dwayne Haynes,Savings,San Diego,Debit,1394.1099999999999,85399.800000000003,INR,,,,,
ACC06668,Alicia Charles,Recurring Deposit,Philadelphia,Debit,976.20000000000005,22890.41,JPY,,,,,
ACC06669,Kristen Goodman,Recurring Deposit,Phoenix,Credit,3101.5999999999999,50778.029999999999,INR,,,,,
ACC06670,Bethany Lara,Current,Phoenix,Debit,4373.29,24102.189999999999,JPY,,,,,
ACC06671,Micheal Crawford,Savings,Philadelphia,Debit,2964.52,42678.470000000001,GBP,,,,,
ACC06672,Jessica Rodriguez,Savings,San Diego,Credit,1536.6400000000001,82081.289999999994,EUR,,,,,
ACC06673,Drew Thomas,Current,Houston,Credit,3649.9099999999999,6693.3900000000003,USD,,,,,
ACC06674,Allison Martinez,Current,New York,Debit,3153,19627.959999999999,INR,,,,,
ACC06675,Robert Gutierrez,Savings,Phoenix,Credit,2145.8400000000001,11050.02,JPY,,,,,
ACC06676,Lisa Hull,Recurring Deposit,San Diego,Credit,679.76999999999998,37413.830000000002,JPY,,,,,
ACC06677,Stacey Owens,Fixed Deposit,Philadelphia,Credit,4630.3500000000004,77878.529999999999,JPY,,,,,
ACC06678,Misty Parks,Savings,Los Angeles,Credit,1796.1600000000001,18094.119999999999,JPY,,,,,
ACC06679,William Chapman,Current,Phoenix,Credit,1342.26,29328.189999999999,EUR,,,,,
ACC06680,Lauren Lopez,Fixed Deposit,Chicago,Debit,2254.1799999999998,98813.029999999999,INR,,,,,
ACC06681,Kayla Edwards,Current,San Antonio,Credit,1089.4200000000001,57344.870000000003,USD,,,,,
ACC06682,Emily Garcia,Recurring Deposit,San Antonio,Credit,4465.3100000000004,10165.49,USD,,,,,
ACC06683,Jose Williams,Current,New York,Debit,1215.04,71552.820000000007,EUR,,,,,
ACC06684,Luke Martin,Savings,Chicago,Credit,4305.9300000000003,13307.66,JPY,,,,,
ACC06685,Charles Turner,Current,Houston,Credit,304.99000000000001,16924.900000000001,GBP,,,,,
ACC06686,Corey Gillespie,Savings,Chicago,Debit,1839.47,3108.6999999999998,USD,,,,,
ACC06687,Katie Ashley,Current,San Diego,Credit,4264.8599999999997,16200.74,USD,,,,,
ACC06688,Brenda Ramirez,Fixed Deposit,Phoenix,Credit,2350.21,552.80999999999995,JPY,,,,,
ACC06689,Eric Thompson,Recurring Deposit,Los Angeles,Credit,3227.3499999999999,52503.82,EUR,,,,,
ACC06690,Jason Phillips,Fixed Deposit,New York,Debit,3470.8200000000002,39411.82,JPY,,,,,
ACC06691,Melissa Miller,Recurring Deposit,New York,Credit,1420.49,81287.080000000002,EUR,,,,,
ACC06692,Debra Cortez,Fixed Deposit,Houston,Credit,4688.2600000000002,56881.32,INR,,,,,
ACC06693,David Carroll,Savings,Philadelphia,Credit,2958.71,37689.910000000003,INR,,,,,
ACC06694,Steven Hobbs,Savings,Philadelphia,Credit,4127.54,99067.729999999996,USD,,,,,
ACC06695,Danny Berger,Recurring Deposit,Phoenix,Credit,1597.3,95584.050000000003,INR,,,,,
ACC06696,Stephanie Stevens,Recurring Deposit,Philadelphia,Debit,4805.25,83717.759999999995,EUR,,,,,
ACC06697,Tiffany Archer,Savings,New York,Debit,4142.0100000000002,16973.849999999999,USD,,,,,
ACC06698,Kelly Hill,Current,Los Angeles,Debit,4611.0699999999997,17191.34,EUR,,,,,
ACC06699,Robert Hoffman,Savings,Philadelphia,Credit,3038.79,49775.550000000003,USD,,,,,
ACC06700,Wendy Anderson,Current,New York,Debit,1503.5899999999999,91470.839999999997,INR,,,,,
ACC06701,Maria Sims,Fixed Deposit,Phoenix,Credit,4189.7700000000004,86395.050000000003,JPY,,,,,
ACC06702,Michael Mcintyre,Current,Philadelphia,Debit,3503.5599999999999,21854.349999999999,EUR,,,,,
ACC06703,Joy Brooks,Savings,San Diego,Debit,1429.8800000000001,83314.570000000007,INR,,,,,
ACC06704,Brandy Avery,Current,New York,Debit,755.48000000000002,20185.720000000001,USD,,,,,
ACC06705,Nicole Garcia,Recurring Deposit,San Diego,Credit,330.07999999999998,32911.900000000001,GBP,,,,,
ACC06706,Matthew Salinas,Recurring Deposit,Philadelphia,Debit,831.04999999999995,41539.809999999998,GBP,,,,,
ACC06707,Richard Reilly,Current,Chicago,Debit,2836.0700000000002,17860.91,EUR,,,,,
ACC06708,Adriana Horton,Current,Houston,Credit,4966.2799999999997,96546.710000000006,INR,,,,,
ACC06709,Cheyenne Bailey,Recurring Deposit,San Diego,Debit,1472.55,13815.24,JPY,,,,,
ACC06710,Mary Schneider,Current,San Diego,Debit,350.31,17668.279999999999,GBP,,,,,
ACC06711,Heather Miller,Fixed Deposit,Houston,Debit,4460.3500000000004,4817.5600000000004,GBP,,,,,
ACC06712,Sandra Castro,Current,Phoenix,Credit,2219.8299999999999,8590.2000000000007,JPY,,,,,
ACC06713,Tara Brown,Recurring Deposit,New York,Debit,3606.5500000000002,85075.479999999996,USD,,,,,
