account_id,customer_name,account_type,branch,transaction_type,transaction_amount,account_balance,currency,transaction_date,year,month,month_name,day,weekday,transaction_direction,transaction_category,net_amount
ACC05725,Elizabeth Jones,Current,Phoenix,Credit,12674.35,92993.91,EUR,2023-07-31,2023,7,July,31,Monday,Inflow,Food,12674.35
ACC05726,Michael Garcia,Savings,Houston,Debit,3251.22,96783.07,USD,2022-07-16,2022,7,July,16,Saturday,Outflow,Shopping,-2500.94
ACC05727,Donald Robinson,Current,Los Angeles,Credit,7088.53,13433.39,USD,2023-02-17,2023,2,February,17,Friday,Inflow,Food,7088.53
ACC05728,Dr. Scott Adams,Savings,San Diego,Credit,15937.36,14535.17,JPY,2022-12-01,2022,12,December,1,Thursday,Inflow,Bills,7968.68
ACC05729,Denise Alvarado,Savings,Phoenix,Credit,969.6,89002.84,USD,2024-03-08,2024,3,March,8,Friday,Inflow,Food,969.6
ACC05730,Erin Marquez,Fixed Deposit,Phoenix,Debit,10246.08,62887.59,JPY,2024-02-01,2024,2,February,1,Thursday,Outflow,Shopping,-10246.08
ACC05731,Daniel Neal,Current,Phoenix,Debit,3572.74,13744.1,JPY,2022-10-29,2022,10,October,29,Saturday,Outflow,Food,-2748.26
ACC05732,Dominic Robinson,Savings,Chicago,Debit,2641.48,70421.1,GBP,2023-07-18,2023,7,July,18,Tuesday,Outflow,Bills,-2641.48
ACC05733,Timothy Buchanan,Fixed Deposit,San Diego,Debit,1160.74,55156.55,JPY,2024-10-25,2024,10,October,25,Friday,Outflow,Transfer,-1160.74
ACC05734,Christine Rogers,Recurring Deposit,Houston,Debit,10691.7,84151.02,GBP,2023-12-27,2023,12,December,27,Wednesday,Outflow,Bills,-10691.7
ACC05735,Heidi Washington,Current,Los Angeles,Debit,3524.86,35694.26,INR,2023-11-10,2023,11,November,10,Friday,Outflow,Shopping,-3524.86
ACC05736,Joseph Peterson,Savings,Los Angeles,Debit,12985.92,81567.68,USD,2022-01-30,2022,1,January,30,Sunday,Outflow,Bills,-9989.17
ACC05737,Jacqueline Herman,Savings,Chicago,Debit,7637.64,83808.21,JPY,2023-12-22,2023,12,December,22,Friday,Outflow,Food,-7637.64
ACC05738,Jennifer Huber,Fixed Deposit,Phoenix,Credit,2537.27,13863.92,JPY,2023-09-27,2023,9,September,27,Wednesday,Inflow,Food,2537.27
ACC05739,Jessica Waters,Recurring Deposit,Los Angeles,Credit,3612.29,55430.08,JPY,2022-05-31,2022,5,May,31,Tuesday,Inflow,Food,3612.29
ACC05740,Robert Fry,Recurring Deposit,Phoenix,Debit,1952.14,2965.1,GBP,2024-08-13,2024,8,August,13,Tuesday,Outflow,Food,-1952.14
ACC05741,Luke Thompson,Current,Phoenix,Debit,2800.37,74353.45,JPY,2024-06-02,2024,6,June,2,Sunday,Outflow,Food,-2154.13
ACC05742,Patrick Miller MD,Fixed Deposit,Phoenix,Debit,5991.14,57082.85,INR,2024-11-02,2024,11,November,2,Saturday,Outflow,Shopping,-4608.57
ACC05743,Gary Thomas,Recurring Deposit,Phoenix,Debit,5699.42,22107.99,INR,2022-04-20,2022,4,April,20,Wednesday,Outflow,Food,-5699.42
ACC05744,Kathryn Matthews,Fixed Deposit,New York,Debit,545.24,16264.37,EUR,2024-11-27,2024,11,November,27,Wednesday,Outflow,Transfer,-545.24
ACC05745,Paula Morales MD,Savings,Houston,Credit,732.72,66795.55,GBP,2024-03-17,2024,3,March,17,Sunday,Inflow,Transfer,563.63
ACC05746,Ashley Reid,Recurring Deposit,Phoenix,Debit,2203.83,69484.97,GBP,2023-02-07,2023,2,February,7,Tuesday,Outflow,Transfer,-2203.83
ACC05747,William Nelson,Fixed Deposit,Chicago,Debit,4130.23,51543.45,EUR,2023-11-23,2023,11,November,23,Thursday,Outflow,Food,-4130.23
ACC05748,Hannah Sherman,Savings,Phoenix,Debit,8059.58,47154.04,USD,2023-03-01,2023,3,March,1,Wednesday,Outflow,Transfer,-8059.58
ACC05749,Jill Gonzalez,Recurring Deposit,San Diego,Debit,3484.34,49627.19,EUR,2022-05-02,2022,5,May,2,Monday,Outflow,Salary,-3484.34
ACC05750,Gerald Raymond,Fixed Deposit,San Diego,Debit,3557.32,47963.88,INR,2022-04-02,2022,4,April,2,Saturday,Outflow,Transfer,-2736.4
ACC05751,James Cox,Savings,Phoenix,Credit,5064.92,92997.28,JPY,2022-01-27,2022,1,January,27,Thursday,Inflow,Shopping,5064.92
ACC05752,Patricia Adams,Savings,Chicago,Debit,2018.15,99406.4,EUR,2024-07-07,2024,7,July,7,Sunday,Outflow,Salary,-1552.42
ACC05753,Sheri Acosta,Recurring Deposit,Chicago,Credit,3551.16,81403.32,JPY,2022-01-19,2022,1,January,19,Wednesday,Inflow,Food,3551.16
ACC05754,Ashley Ferrell,Recurring Deposit,Phoenix,Debit,3009.21,28716.89,EUR,2022-12-02,2022,12,December,2,Friday,Outflow,Food,-3009.21
ACC05755,Melissa Allen,Savings,New York,Debit,3759.69,13718.51,JPY,2023-01-24,2023,1,January,24,Tuesday,Outflow,Food,-3759.69
ACC05756,Joshua Coleman,Recurring Deposit,Phoenix,Debit,9597.46,92465.91,INR,2022-04-03,2022,4,April,3,Sunday,Outflow,Transfer,-7382.66
ACC05757,Paige Vazquez,Fixed Deposit,Chicago,Debit,668.8,81806.36,USD,2022-09-19,2022,9,September,19,Monday,Outflow,Food,-668.8
ACC05758,James Peterson,Fixed Deposit,Chicago,Debit,3140.81,74363.48,USD,2022-02-10,2022,2,February,10,Thursday,Outflow,Food,-3140.81
ACC05759,Carrie Wilson,Recurring Deposit,Chicago,Debit,5683.44,41463.45,USD,2024-01-22,2024,1,January,22,Monday,Outflow,Transfer,-5683.44
ACC05760,Brian Rose,Recurring Deposit,Philadelphia,Credit,4824.15,83106.68,JPY,2022-02-17,2022,2,February,17,Thursday,Inflow,Food,4824.15
ACC05761,Douglas Browning,Recurring Deposit,Houston,Debit,737.86,29439.74,GBP,2023-08-28,2023,8,August,28,Monday,Outflow,Transfer,-737.86
ACC05762,Taylor Stevens,Recurring Deposit,Phoenix,Debit,560.49,30318.01,EUR,2022-09-13,2022,9,September,13,Tuesday,Outflow,Salary,-560.49
ACC05763,Kayla Martin,Current,Phoenix,Debit,5398.16,98572.3,INR,2023-06-29,2023,6,June,29,Thursday,Outflow,Food,-5398.16
ACC05764,Sean Dominguez,Current,Phoenix,Credit,913.73,15683.1,EUR,2022-08-07,2022,8,August,7,Sunday,Inflow,Food,702.87
ACC05765,Lisa Nichols,Recurring Deposit,Houston,Debit,3600.83,32701.83,INR,2022-04-12,2022,4,April,12,Tuesday,Outflow,Shopping,-3600.83
ACC05766,Michelle Gamble,Savings,New York,Debit,7052.61,57693.26,USD,2024-06-20,2024,6,June,20,Thursday,Outflow,Transfer,-7052.61
ACC05767,Larry Williams,Savings,Phoenix,Credit,1174.93,39772.14,INR,2022-10-29,2022,10,October,29,Saturday,Inflow,Transfer,903.79
ACC05768,Peter Woodward DDS,Fixed Deposit,Phoenix,Credit,10025.56,78505.27,JPY,2024-10-10,2024,10,October,10,Thursday,Inflow,Shopping,10025.56
ACC05769,Angela Stewart,Recurring Deposit,Los Angeles,Credit,5271.68,7681.25,JPY,2024-11-25,2024,11,November,25,Monday,Inflow,Shopping,5271.68
ACC05770,Amy Miles,Fixed Deposit,Los Angeles,Debit,22635.59,66028.41,EUR,2023-03-04,2023,3,March,4,Saturday,Outflow,Shopping,-17411.99
ACC05771,Kelly Hughes,Fixed Deposit,Los Angeles,Debit,2945.64,87972.52,INR,2022-05-15,2022,5,May,15,Sunday,Outflow,Bills,-2265.88
ACC05772,Janet Thomas,Savings,San Diego,Debit,8309.07,20598.84,INR,2023-07-31,2023,7,July,31,Monday,Outflow,Shopping,-8309.07
ACC05773,Rebecca Ford,Fixed Deposit,Phoenix,Credit,3216.93,10106.28,USD,2022-11-12,2022,11,November,12,Saturday,Inflow,Food,2474.56
ACC05774,Courtney Robertson,Savings,San Diego,Debit,3436.36,48180.87,USD,2023-01-03,2023,1,January,3,Tuesday,Outflow,Bills,-3436.36
ACC05775,Amanda Dunn,Fixed Deposit,Chicago,Credit,2491.66,99157.47,INR,2022-08-27,2022,8,August,27,Saturday,Inflow,Shopping,1916.66
ACC05776,Sarah Knight,Recurring Deposit,Phoenix,Debit,3313.84,87022.27,GBP,2023-11-28,2023,11,November,28,Tuesday,Outflow,Food,-3313.84
ACC05777,Daniel Perkins V,Fixed Deposit,New York,Debit,8334.51,77654.72,USD,2022-01-29,2022,1,January,29,Saturday,Outflow,Salary,-6411.16
ACC05778,Sandra Peterson,Recurring Deposit,Phoenix,Credit,13336.62,70936.88,GBP,2022-07-24,2022,7,July,24,Sunday,Inflow,Bills,10258.94
ACC05779,Charlene Garcia,Recurring Deposit,Phoenix,Debit,2080.22,3699.0,EUR,2022-08-20,2022,8,August,20,Saturday,Outflow,Shopping,-1600.17
ACC05780,Fernando Stewart,Savings,Houston,Credit,3840.14,33259.51,EUR,2024-06-26,2024,6,June,26,Wednesday,Inflow,Bills,3840.14
ACC05781,Katherine Herman,Current,Phoenix,Debit,2765.85,49730.88,JPY,2024-05-04,2024,5,May,4,Saturday,Outflow,Shopping,-2127.58
ACC05782,Christopher Myers,Savings,Los Angeles,Debit,3991.61,61672.41,JPY,2023-09-14,2023,9,September,14,Thursday,Outflow,Bills,-3991.61
ACC05783,Brian Austin,Fixed Deposit,Houston,Debit,7072.01,13941.47,INR,2023-08-15,2023,8,August,15,Tuesday,Outflow,Transfer,-7072.01
ACC05784,Zachary Brown,Current,Phoenix,Credit,4561.46,73092.17,EUR,2022-12-02,2022,12,December,2,Friday,Inflow,Bills,2280.73
ACC05785,Samantha Chambers,Savings,Phoenix,Credit,4669.06,15145.09,USD,2023-01-25,2023,1,January,25,Wednesday,Inflow,Bills,4669.06
ACC05786,Mary Bell,Current,Phoenix,Debit,1513.09,84525.82,GBP,2022-02-21,2022,2,February,21,Monday,Outflow,Bills,-1513.09
ACC05787,John Mendoza,Fixed Deposit,Phoenix,Credit,7474.32,16366.13,INR,2023-06-21,2023,6,June,21,Wednesday,Inflow,Shopping,7474.32
ACC05788,David Rivera,Current,Chicago,Debit,5829.54,64594.87,INR,2022-06-17,2022,6,June,17,Friday,Outflow,Food,-5829.54
ACC05789,Emily Russell,Fixed Deposit,Phoenix,Debit,2281.5,83117.01,USD,2024-07-20,2024,7,July,20,Saturday,Outflow,Shopping,-1755.0
ACC05790,Devon Galvan,Current,Phoenix,Credit,1718.04,98805.55,GBP,2024-08-13,2024,8,August,13,Tuesday,Inflow,Bills,1718.04
ACC05791,Dean Velez,Savings,San Diego,Credit,11222.3,42751.52,EUR,2022-12-17,2022,12,December,17,Saturday,Inflow,Shopping,8632.54
ACC05792,Jacqueline Swanson,Fixed Deposit,Phoenix,Debit,12222.28,59757.79,JPY,2023-05-30,2023,5,May,30,Tuesday,Outflow,Shopping,-12222.28
ACC05793,Jacob Chen,Savings,Chicago,Debit,2368.81,5079.5,GBP,2023-10-15,2023,10,October,15,Sunday,Outflow,Salary,-1822.16
ACC05794,Courtney Ramirez,Savings,Phoenix,Debit,6442.2,94293.36,GBP,2023-03-08,2023,3,March,8,Wednesday,Outflow,Food,-6442.2
ACC05795,Edward Freeman,Fixed Deposit,Phoenix,Debit,3323.5,65854.6,EUR,2024-09-01,2024,9,September,1,Sunday,Outflow,Bills,-2556.54
ACC05796,James Russell,Savings,Phoenix,Debit,11236.37,46564.64,INR,2024-04-07,2024,4,April,7,Sunday,Outflow,Shopping,-8643.36
ACC05797,Ryan Jones,Savings,Philadelphia,Credit,6924.76,36348.55,JPY,2022-01-02,2022,1,January,2,Sunday,Inflow,Shopping,2663.37
ACC05798,Carmen Stewart,Recurring Deposit,Chicago,Debit,5507.07,60892.06,EUR,2024-08-23,2024,8,August,23,Friday,Outflow,Shopping,-5507.07
ACC05799,John Simpson,Fixed Deposit,Chicago,Debit,4876.61,21032.06,EUR,2023-07-01,2023,7,July,1,Saturday,Outflow,Food,-3751.24
ACC05800,Victor Patterson,Fixed Deposit,Phoenix,Credit,377.84,97954.44,USD,2024-03-29,2024,3,March,29,Friday,Inflow,Shopping,377.84
ACC05801,Abigail Schroeder,Savings,Chicago,Credit,1614.64,97951.72,USD,2022-04-18,2022,4,April,18,Monday,Inflow,Shopping,1614.64
ACC05802,Carla Rhodes,Savings,Phoenix,Credit,7065.82,54207.69,GBP,2023-09-17,2023,9,September,17,Sunday,Inflow,Shopping,5435.25
ACC05803,Jorge Jackson,Fixed Deposit,Chicago,Credit,4980.25,52436.31,INR,2022-02-25,2022,2,February,25,Friday,Inflow,Bills,4980.25
ACC05804,Jack Fox,Fixed Deposit,New York,Debit,4128.48,29186.1,GBP,2022-02-09,2022,2,February,9,Wednesday,Outflow,Shopping,-4128.48
ACC05805,Timothy Williams,Recurring Deposit,Los Angeles,Debit,13650.26,40498.72,GBP,2023-05-20,2023,5,May,20,Saturday,Outflow,Salary,-10500.2
ACC05806,Bill Davis,Savings,Phoenix,Credit,6137.99,7555.84,USD,2024-08-30,2024,8,August,30,Friday,Inflow,Bills,6137.99
ACC05807,Megan Williams,Fixed Deposit,Phoenix,Credit,5615.65,94239.5,EUR,2023-11-30,2023,11,November,30,Thursday,Inflow,Food,5615.65
ACC05808,Monica Clark,Recurring Deposit,Houston,Debit,370.11,42737.01,JPY,2022-01-12,2022,1,January,12,Wednesday,Outflow,Food,-370.11
ACC05809,William Miller,Fixed Deposit,Chicago,Debit,6354.12,57814.3,USD,2022-08-23,2022,8,August,23,Tuesday,Outflow,Food,-6354.12
ACC05810,John Hawkins,Current,Phoenix,Debit,783.38,81017.7,USD,2024-07-04,2024,7,July,4,Thursday,Outflow,Transfer,-783.38
ACC05811,Dr. Justin Hernandez,Savings,Chicago,Credit,3318.93,3012.27,USD,2023-02-28,2023,2,February,28,Tuesday,Inflow,Transfer,3318.93
ACC05812,Erica Banks,Fixed Deposit,Phoenix,Debit,1030.76,28565.67,INR,2022-10-02,2022,10,October,2,Sunday,Outflow,Food,-792.89
ACC05813,Andrea Lynch,Savings,Phoenix,Debit,6180.54,21065.87,JPY,2023-08-26,2023,8,August,26,Saturday,Outflow,Bills,-4754.26
ACC05814,Mark Green,Recurring Deposit,Philadelphia,Credit,7275.18,76383.52,INR,2024-11-18,2024,11,November,18,Monday,Inflow,Transfer,7275.18
ACC05815,Donald Perez,Fixed Deposit,Phoenix,Credit,3115.23,94250.13,GBP,2023-06-15,2023,6,June,15,Thursday,Inflow,Bills,3115.23
ACC05816,Christopher Phillips,Fixed Deposit,Phoenix,Credit,6389.92,68007.77,GBP,2023-10-04,2023,10,October,4,Wednesday,Inflow,Shopping,3194.96
ACC05817,Erika Molina,Savings,Phoenix,Credit,1481.96,3353.96,EUR,2023-02-28,2023,2,February,28,Tuesday,Inflow,Food,1481.96
ACC05818,Lawrence Lawson,Recurring Deposit,Phoenix,Debit,9347.83,35713.55,USD,2023-03-25,2023,3,March,25,Saturday,Outflow,Food,-7190.64
ACC05819,Michael Larsen,Current,Phoenix,Debit,1138.38,72979.35,EUR,2023-06-04,2023,6,June,4,Sunday,Outflow,Bills,-875.68
ACC05820,Christopher Ross,Current,Chicago,Debit,4877.43,76303.01,INR,2024-11-16,2024,11,November,16,Saturday,Outflow,Salary,-3751.87
ACC05821,Jeremy Gilbert,Fixed Deposit,Chicago,Debit,4006.12,55711.36,USD,2024-07-14,2024,7,July,14,Sunday,Outflow,Shopping,-3081.63
ACC05822,Jody Reyes,Savings,Chicago,Debit,4417.86,29724.82,JPY,2023-10-27,2023,10,October,27,Friday,Outflow,Food,-4417.86
ACC05823,Jennifer Craig,Current,Phoenix,Debit,7700.62,176.87,EUR,2023-07-15,2023,7,July,15,Saturday,Outflow,Transfer,-5923.55
ACC05824,Kathleen Barnett,Savings,San Diego,Debit,2943.63,89422.42,GBP,2024-05-17,2024,5,May,17,Friday,Outflow,Salary,-2943.63
ACC05825,Casey Russell,Savings,Los Angeles,Credit,6384.43,19452.67,GBP,2023-09-06,2023,9,September,6,Wednesday,Inflow,Food,6384.43
ACC05826,Bobby Adams,Savings,Los Angeles,Debit,4213.94,16142.38,JPY,2022-11-12,2022,11,November,12,Saturday,Outflow,Food,-3241.49
ACC05827,Michelle Francis,Current,Los Angeles,Debit,4306.65,4531.17,USD,2022-03-14,2022,3,March,14,Monday,Outflow,Shopping,-4306.65
ACC05828,Tara Jones,Recurring Deposit,New York,Credit,1255.68,77300.22,USD,2024-11-18,2024,11,November,18,Monday,Inflow,Food,1255.68
ACC05829,Rebecca Williams,Current,Chicago,Debit,2379.82,57869.81,JPY,2023-10-05,2023,10,October,5,Thursday,Outflow,Food,-2379.82
ACC05830,Joseph Jackson,Fixed Deposit,Phoenix,Debit,698.09,69412.29,JPY,2022-06-08,2022,6,June,8,Wednesday,Outflow,Food,-698.09
ACC05831,Joshua Wright,Savings,Phoenix,Debit,3498.87,34739.32,JPY,2023-11-23,2023,11,November,23,Thursday,Outflow,Transfer,-3498.87
ACC05832,Sylvia Perez,Recurring Deposit,Phoenix,Debit,5693.32,15200.99,EUR,2022-05-16,2022,5,May,16,Monday,Outflow,Salary,-5693.32
ACC05833,Vincent Cisneros,Current,Los Angeles,Debit,2832.05,91905.76,INR,2022-08-23,2022,8,August,23,Tuesday,Outflow,Food,-2832.05
ACC05834,Jessica Hawkins,Current,Phoenix,Debit,3096.59,60161.33,INR,2024-02-02,2024,2,February,2,Friday,Outflow,Transfer,-3096.59
ACC05835,Ryan Wu,Current,Phoenix,Debit,5817.71,88217.46,GBP,2022-10-09,2022,10,October,9,Sunday,Outflow,Bills,-4475.16
ACC05836,Adam Thompson,Fixed Deposit,Chicago,Debit,4833.4,28555.38,USD,2023-02-03,2023,2,February,3,Friday,Outflow,Shopping,-4833.4
ACC05837,Michael Fletcher,Fixed Deposit,Philadelphia,Debit,665.57,71287.85,JPY,2023-04-06,2023,4,April,6,Thursday,Outflow,Transfer,-665.57
ACC05838,Madison Dorsey,Fixed Deposit,Phoenix,Debit,2639.18,32875.09,JPY,2022-07-03,2022,7,July,3,Sunday,Outflow,Bills,-2030.14
ACC05839,Craig Bowers,Fixed Deposit,Phoenix,Debit,786.38,95618.19,EUR,2023-08-21,2023,8,August,21,Monday,Outflow,Salary,-786.38
ACC05840,Kevin Copeland,Savings,San Diego,Debit,2430.66,89562.01,USD,2022-05-02,2022,5,May,2,Monday,Outflow,Shopping,-2430.66
ACC05841,Ashley Martin,Savings,Chicago,Debit,9248.5,74542.79,EUR,2022-11-14,2022,11,November,14,Monday,Outflow,Shopping,-9248.5
ACC05842,Kaylee Boyle,Current,Phoenix,Credit,7473.15,73586.76,JPY,2022-05-21,2022,5,May,21,Saturday,Inflow,Food,5748.58
ACC05843,Emily Pineda,Savings,Phoenix,Credit,3311.66,6408.27,GBP,2023-07-12,2023,7,July,12,Wednesday,Inflow,Shopping,3311.66
ACC05844,Walter Huffman,Recurring Deposit,Phoenix,Credit,10990.38,61159.05,INR,2024-02-16,2024,2,February,16,Friday,Inflow,Bills,10990.38
ACC05845,Leslie Malone,Savings,Phoenix,Debit,5422.61,29486.22,GBP,2022-12-10,2022,12,December,10,Saturday,Outflow,Transfer,-4171.24
ACC05846,Paul Roberts,Savings,Houston,Credit,19486.61,86168.81,JPY,2024-07-07,2024,7,July,7,Sunday,Inflow,Bills,14989.7
ACC05847,Erica Hendrix,Savings,Phoenix,Credit,3693.94,79028.9,JPY,2022-01-12,2022,1,January,12,Wednesday,Inflow,Food,3693.94
ACC05848,Tyler Donovan,Fixed Deposit,Chicago,Debit,2022.06,39214.35,USD,2023-07-07,2023,7,July,7,Friday,Outflow,Food,-2022.06
ACC05849,Stephen Delgado,Recurring Deposit,Chicago,Credit,3028.35,9164.66,USD,2023-03-04,2023,3,March,4,Saturday,Inflow,Transfer,1164.75
ACC05850,James Dominguez,Savings,San Diego,Debit,5325.41,82648.6,GBP,2023-06-07,2023,6,June,7,Wednesday,Outflow,Shopping,-5325.41
ACC05851,Matthew Jones,Current,Chicago,Credit,3133.52,21329.76,JPY,2023-10-21,2023,10,October,21,Saturday,Inflow,Shopping,2410.4
ACC05852,Martha Richardson,Savings,Phoenix,Debit,4795.01,3043.97,INR,2023-03-19,2023,3,March,19,Sunday,Outflow,Salary,-3688.47
ACC05853,Chad Lynch,Current,Phoenix,Debit,4737.51,94002.23,USD,2022-03-14,2022,3,March,14,Monday,Outflow,Transfer,-4737.51
ACC05854,Candace Gentry,Recurring Deposit,Philadelphia,Debit,1605.44,47170.54,JPY,2024-11-22,2024,11,November,22,Friday,Outflow,Bills,-1605.44
ACC05855,Donald Solis,Savings,Phoenix,Debit,5356.2,56624.16,EUR,2022-05-28,2022,5,May,28,Saturday,Outflow,Food,-4120.15
ACC05856,Brian Mora,Fixed Deposit,Phoenix,Debit,3730.99,37986.07,USD,2022-11-27,2022,11,November,27,Sunday,Outflow,Shopping,-2869.99
ACC05857,Joshua Brown,Fixed Deposit,Phoenix,Credit,837.74,64594.89,USD,2022-12-15,2022,12,December,15,Thursday,Inflow,Salary,837.74
ACC05858,Henry Wallace,Current,Phoenix,Credit,4922.22,39065.95,USD,2023-09-29,2023,9,September,29,Friday,Inflow,Transfer,4922.22
ACC05859,Jessica Brewer,Current,Houston,Credit,5389.46,87602.58,JPY,2023-09-28,2023,9,September,28,Thursday,Inflow,Transfer,5389.46
ACC05860,Daryl Garcia,Savings,Phoenix,Debit,8102.54,95286.25,EUR,2024-01-18,2024,1,January,18,Thursday,Outflow,Shopping,-8102.54
ACC05861,Danielle Miller,Recurring Deposit,Houston,Debit,1200.82,70172.18,USD,2024-04-10,2024,4,April,10,Wednesday,Outflow,Salary,-1200.82
ACC05862,Meredith Williams,Recurring Deposit,San Diego,Debit,12399.13,56637.96,GBP,2023-10-16,2023,10,October,16,Monday,Outflow,Food,-12399.13
ACC05863,Brandon Valenzuela,Savings,Philadelphia,Credit,1756.26,89866.36,JPY,2022-02-23,2022,2,February,23,Wednesday,Inflow,Food,1756.26
ACC05864,John Smith,Recurring Deposit,San Diego,Debit,433.36,41940.35,EUR,2023-03-02,2023,3,March,2,Thursday,Outflow,Shopping,-433.36
ACC05865,Amanda Wise,Savings,Phoenix,Debit,3420.97,6073.63,JPY,2024-07-22,2024,7,July,22,Monday,Outflow,Transfer,-3420.97
ACC05866,Kelly Wright,Savings,Phoenix,Debit,4419.89,46429.82,EUR,2022-03-24,2022,3,March,24,Thursday,Outflow,Food,-4419.89
ACC05867,Jill Elliott,Recurring Deposit,Phoenix,Debit,3853.99,14876.45,JPY,2023-09-10,2023,9,September,10,Sunday,Outflow,Shopping,-2964.61
ACC05868,Clinton Ryan,Savings,Phoenix,Credit,1539.6,92154.95,EUR,2023-01-08,2023,1,January,8,Sunday,Inflow,Transfer,1184.31
ACC05869,Vanessa Sparks,Current,Los Angeles,Debit,2261.02,86577.72,INR,2024-04-19,2024,4,April,19,Friday,Outflow,Shopping,-2261.02
ACC05870,Leroy Schmidt,Current,New York,Debit,4231.25,43503.42,EUR,2024-04-29,2024,4,April,29,Monday,Outflow,Food,-4231.25
ACC05871,Amanda Miller,Recurring Deposit,Phoenix,Credit,13610.83,10287.68,INR,2022-10-19,2022,10,October,19,Wednesday,Inflow,Bills,13610.83
ACC05872,Tonya Collins,Recurring Deposit,Phoenix,Credit,1241.92,7158.13,USD,2024-10-29,2024,10,October,29,Tuesday,Inflow,Bills,1241.92
ACC05873,Denise Martinez,Fixed Deposit,Phoenix,Debit,2006.3,60650.21,EUR,2023-12-21,2023,12,December,21,Thursday,Outflow,Shopping,-2006.3
ACC05874,Chelsea David,Savings,Los Angeles,Debit,954.02,48196.93,USD,2024-02-12,2024,2,February,12,Monday,Outflow,Transfer,-954.02
ACC05875,Brooke Mccall,Recurring Deposit,Phoenix,Debit,2426.0,68329.12,JPY,2023-10-17,2023,10,October,17,Tuesday,Outflow,Food,-2426.0
ACC05876,Lindsey Boyer,Recurring Deposit,Phoenix,Credit,3128.63,91682.94,GBP,2024-07-08,2024,7,July,8,Monday,Inflow,Transfer,3128.63
ACC05877,Brian Wright,Recurring Deposit,San Diego,Debit,6681.85,39716.35,EUR,2023-05-26,2023,5,May,26,Friday,Outflow,Salary,-6681.85
ACC05878,Kevin Jones,Recurring Deposit,Phoenix,Debit,4293.19,44484.54,EUR,2024-12-23,2024,12,December,23,Monday,Outflow,Shopping,-4293.19
ACC05879,Nicholas Hines,Savings,San Diego,Debit,8960.9,36526.85,GBP,2023-05-10,2023,5,May,10,Wednesday,Outflow,Salary,-8960.9
ACC05880,Hector Burke,Recurring Deposit,San Antonio,Debit,3238.86,7900.66,JPY,2024-09-30,2024,9,September,30,Monday,Outflow,Food,-3238.86
ACC05881,Alexis Fisher,Current,Phoenix,Credit,108.06,41721.43,JPY,2024-12-07,2024,12,December,7,Saturday,Inflow,Food,83.12
ACC05882,Michael Morgan,Recurring Deposit,Phoenix,Debit,5771.39,25628.65,USD,2024-07-27,2024,7,July,27,Saturday,Outflow,Transfer,-4439.53
ACC05883,William Davis,Recurring Deposit,Phoenix,Debit,605.78,37391.45,JPY,2022-12-08,2022,12,December,8,Thursday,Outflow,Food,-605.78
ACC05884,Joel Kelly,Fixed Deposit,Phoenix,Debit,6538.14,44381.6,JPY,2023-12-21,2023,12,December,21,Thursday,Outflow,Food,-6538.14
ACC05885,Erika Alvarez,Fixed Deposit,San Diego,Debit,3242.16,15853.69,JPY,2023-03-20,2023,3,March,20,Monday,Outflow,Shopping,-3242.16
ACC05886,Kimberly Ritter,Fixed Deposit,San Diego,Debit,1931.33,32912.03,GBP,2022-09-20,2022,9,September,20,Tuesday,Outflow,Food,-1931.33
ACC05887,Shannon Horton,Savings,San Diego,Debit,1095.8,45322.37,EUR,2022-05-26,2022,5,May,26,Thursday,Outflow,Transfer,-1095.8
ACC05888,Ricardo Wilson,Current,Phoenix,Debit,2833.97,7797.4,JPY,2022-05-08,2022,5,May,8,Sunday,Outflow,Transfer,-2179.98
ACC05889,Tiffany Farmer,Fixed Deposit,Phoenix,Debit,3126.2,48230.57,EUR,2024-02-13,2024,2,February,13,Tuesday,Outflow,Shopping,-3126.2
ACC05890,Ann Campbell,Current,Phoenix,Debit,14631.75,62744.51,EUR,2023-09-17,2023,9,September,17,Sunday,Outflow,Shopping,-11255.19
ACC05891,Tammy Watson,Recurring Deposit,Phoenix,Debit,3799.78,41506.11,INR,2022-09-25,2022,9,September,25,Sunday,Outflow,Shopping,-2922.91
